farm_id,field_id,date,soil_moisture_pct_nfk,growth_stage,crop_type,days_since_last_irrigation,previous_irrigation_mm,onfarm_rain_gauge_mm,soil_type,crop_variety_maturity,days_after_planting,irrigation_type,water_source,field_area_ha,irrigation_need
farm_2,farm_2_field_1,2025-04-15,68.6,initial,potato,3,0.0,0.2,sand,late,3,hose_reel,irrigation_canal,7.1,0
farm_2,farm_2_field_1,2025-04-16,67.9,initial,potato,4,0.0,3.6,sand,late,4,hose_reel,irrigation_canal,7.1,0
farm_2,farm_2_field_1,2025-04-17,75.1,initial,potato,5,0.0,0.0,sand,late,5,hose_reel,irrigation_canal,7.1,0
farm_2,farm_2_field_1,2025-04-18,65.0,initial,potato,6,0.0,0.0,sand,late,6,hose_reel,irrigation_canal,7.1,0
farm_2,farm_2_field_1,2025-04-19,67.7,initial,potato,7,0.0,0.0,sand,late,7,hose_reel,irrigation_canal,7.1,0
farm_2,farm_2_field_1,2025-04-20,65.7,initial,potato,8,0.0,0.1,sand,late,8,hose_reel,irrigation_canal,7.1,0
farm_2,farm_2_field_1,2025-04-21,62.9,initial,potato,9,0.0,0.0,sand,late,9,hose_reel,irrigation_canal,7.1,0
farm_2,farm_2_field_1,2025-04-22,64.7,initial,potato,10,0.0,3.1,sand,late,10,hose_reel,irrigation_canal,7.1,0
farm_2,farm_2_field_1,2025-04-23,67.2,initial,potato,11,0.0,0.1,sand,late,11,hose_reel,irrigation_canal,7.1,0
farm_2,farm_2_field_1,2025-04-24,61.9,initial,potato,12,0.0,0.0,sand,late,12,hose_reel,irrigation_canal,7.1,0
farm_2,farm_2_field_1,2025-04-25,61.3,initial,potato,13,0.0,0.7,sand,late,13,hose_reel,irrigation_canal,7.1,0
farm_2,farm_2_field_1,2025-04-26,69.2,initial,potato,14,0.0,0.1,sand,late,14,hose_reel,irrigation_canal,7.1,0
farm_2,farm_2_field_1,2025-04-27,58.0,initial,potato,15,0.0,3.2,sand,late,15,hose_reel,irrigation_canal,7.1,0
farm_2,farm_2_field_1,2025-04-28,65.9,initial,potato,16,0.0,0.3,sand,late,16,hose_reel,irrigation_canal,7.1,0
farm_2,farm_2_field_1,2025-04-29,62.1,initial,potato,17,0.0,0.5,sand,late,17,hose_reel,irrigation_canal,7.1,0
farm_2,farm_2_field_1,2025-04-30,59.7,initial,potato,18,0.0,0.5,sand,late,18,hose_reel,irrigation_canal,7.1,0
farm_2,farm_2_field_1,2025-05-01,58.1,initial,potato,19,0.0,0.0,sand,late,19,hose_reel,irrigation_canal,7.1,0
farm_2,farm_2_field_1,2025-05-02,60.6,initial,potato,20,0.0,0.0,sand,late,20,hose_reel,irrigation_canal,7.1,0
farm_2,farm_2_field_1,2025-05-03,62.0,initial,potato,21,0.0,3.5,sand,late,21,hose_reel,irrigation_canal,7.1,0
