farm_id,field_id,date,soil_moisture_pct_nfk,growth_stage,crop_type,days_since_last_irrigation,previous_irrigation_mm,onfarm_rain_gauge_mm,soil_type,crop_variety_maturity,days_after_planting,irrigation_type,water_source,field_area_ha,irrigation_need
farm_5,farm_5_field_1,2025-04-15,56.2,initial,sugar_beet,14,0.0,0.4,loam,medium,14,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-04-16,65.7,initial,sugar_beet,15,0.0,4.9,loam,medium,15,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-04-17,57.9,initial,sugar_beet,16,0.0,0.1,loam,medium,16,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-04-18,59.2,initial,sugar_beet,17,0.0,0.0,loam,medium,17,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-04-19,67.1,initial,sugar_beet,18,0.0,0.0,loam,medium,18,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-04-20,60.6,initial,sugar_beet,19,0.0,0.7,loam,medium,19,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-04-21,60.0,initial,sugar_beet,20,0.0,0.0,loam,medium,20,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-04-22,55.2,initial,sugar_beet,21,0.0,5.3,loam,medium,21,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-04-23,65.1,initial,sugar_beet,22,0.0,0.5,loam,medium,22,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-04-24,64.4,initial,sugar_beet,23,0.0,0.8,loam,medium,23,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-04-25,60.0,initial,sugar_beet,24,0.0,0.0,loam,medium,24,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-04-26,62.5,development,sugar_beet,25,0.0,0.1,loam,medium,25,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-04-27,62.9,development,sugar_beet,26,0.0,6.1,loam,medium,26,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-04-28,64.0,development,sugar_beet,27,0.0,0.5,loam,medium,27,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-04-29,64.4,development,sugar_beet,28,0.0,0.2,loam,medium,28,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-04-30,63.9,development,sugar_beet,29,0.0,1.0,loam,medium,29,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-05-01,60.8,development,sugar_beet,30,0.0,0.0,loam,medium,30,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-05-02,61.2,development,sugar_beet,31,0.0,0.0,loam,medium,31,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-05-03,57.6,development,sugar_beet,32,0.0,3.5,loam,medium,32,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-05-04,61.8,development,sugar_beet,33,0.0,0.0,loam,medium,33,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-05-05,56.0,development,sugar_beet,34,0.0,0.0,loam,medium,34,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-05-06,54.0,development,sugar_beet,35,0.0,0.0,loam,medium,35,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-05-07,53.8,development,sugar_beet,36,0.0,0.2,loam,medium,36,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-05-08,51.3,development,sugar_beet,37,0.0,0.0,loam,medium,37,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-05-09,49.0,development,sugar_beet,38,0.0,0.8,loam,medium,38,drip,groundwater_well,23.5,1
farm_5,farm_5_field_1,2025-05-10,62.1,development,sugar_beet,1,18.0,0.2,loam,medium,39,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-05-11,62.4,development,sugar_beet,2,18.0,0.6,loam,medium,40,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-05-12,58.2,development,sugar_beet,3,18.0,0.7,loam,medium,41,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-05-13,49.7,development,sugar_beet,4,18.0,0.6,loam,medium,42,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-05-14,54.1,development,sugar_beet,5,18.0,0.0,loam,medium,43,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-05-15,53.9,development,sugar_beet,6,18.0,1.0,loam,medium,44,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-05-16,52.7,development,sugar_beet,7,18.0,0.0,loam,medium,45,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-05-17,54.4,development,sugar_beet,8,18.0,8.6,loam,medium,46,drip,groundwater_well,23.5,1
farm_5,farm_5_field_1,2025-05-18,50.5,development,sugar_beet,9,18.0,0.9,loam,medium,47,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-05-19,51.1,development,sugar_beet,10,18.0,11.6,loam,medium,48,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-05-20,57.0,development,sugar_beet,11,18.0,0.1,loam,medium,49,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-05-21,55.0,development,sugar_beet,12,18.0,7.0,loam,medium,50,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-05-22,56.7,development,sugar_beet,13,18.0,0.2,loam,medium,51,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-05-23,53.2,development,sugar_beet,14,18.0,0.4,loam,medium,52,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-05-24,51.6,development,sugar_beet,15,18.0,0.0,loam,medium,53,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-05-25,51.7,development,sugar_beet,16,18.0,5.1,loam,medium,54,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-05-26,53.3,development,sugar_beet,17,18.0,0.5,loam,medium,55,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-05-27,55.1,development,sugar_beet,18,18.0,0.3,loam,medium,56,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-05-28,48.0,development,sugar_beet,19,18.0,0.0,loam,medium,57,drip,groundwater_well,23.5,1
farm_5,farm_5_field_1,2025-05-29,59.1,development,sugar_beet,1,18.0,0.5,loam,medium,58,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-05-30,56.2,development,sugar_beet,2,18.0,0.1,loam,medium,59,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-05-31,54.3,sensitive,sugar_beet,3,18.0,0.0,loam,medium,60,drip,groundwater_well,23.5,1
farm_5,farm_5_field_1,2025-06-01,63.5,sensitive,sugar_beet,1,18.0,0.0,loam,medium,61,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-06-02,63.6,sensitive,sugar_beet,2,18.0,0.4,loam,medium,62,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-06-03,49.3,sensitive,sugar_beet,3,18.0,0.1,loam,medium,63,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-06-04,52.4,sensitive,sugar_beet,4,18.0,0.0,loam,medium,64,drip,groundwater_well,23.5,1
farm_5,farm_5_field_1,2025-06-05,65.1,sensitive,sugar_beet,1,18.0,0.3,loam,medium,65,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-06-06,54.3,sensitive,sugar_beet,2,18.0,0.2,loam,medium,66,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-06-07,,sensitive,sugar_beet,3,18.0,26.0,loam,medium,67,drip,groundwater_well,23.5,1
farm_5,farm_5_field_1,2025-06-08,82.0,sensitive,sugar_beet,1,18.0,24.6,loam,medium,68,drip,groundwater_well,23.5,0
farm_5,farm_5_field_1,2025-06-09,,sensitive,sugar_beet,2,18.0,0.3,loam,medium,69,drip,groundwater_well,23.5,0
