farm_id,field_id,date,soil_moisture_pct_nfk,growth_stage,crop_type,days_since_last_irrigation,previous_irrigation_mm,onfarm_rain_gauge_mm,soil_type,crop_variety_maturity,days_after_planting,irrigation_type,water_source,field_area_ha,irrigation_need
farm_10,farm_10_field_1,2025-04-18,62.0,initial,potato,0,0.0,0.8,sand,medium,0,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-04-19,61.8,initial,potato,1,0.0,0.0,sand,medium,1,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-04-20,,initial,potato,2,0.0,0.5,sand,medium,2,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-04-21,65.1,initial,potato,3,0.0,0.0,sand,medium,3,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-04-22,56.0,initial,potato,4,0.0,3.5,sand,medium,4,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-04-23,66.1,initial,potato,5,0.0,0.4,sand,medium,5,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-04-24,61.9,initial,potato,6,0.0,0.2,sand,medium,6,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-04-25,63.0,initial,potato,7,0.0,0.8,sand,medium,7,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-04-26,57.2,initial,potato,8,0.0,0.0,sand,medium,8,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-04-27,54.7,initial,potato,9,0.0,4.2,sand,medium,9,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-04-28,57.5,initial,potato,10,0.0,0.2,sand,medium,10,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-04-29,62.0,initial,potato,11,0.0,0.0,sand,medium,11,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-04-30,62.4,initial,potato,12,0.0,1.3,sand,medium,12,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-05-01,58.0,initial,potato,13,0.0,0.0,sand,medium,13,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-05-02,55.8,initial,potato,14,0.0,0.1,sand,medium,14,pivot,irrigation_canal,22.0,1
farm_10,farm_10_field_1,2025-05-03,50.2,initial,potato,15,0.0,2.1,sand,medium,15,pivot,irrigation_canal,22.0,1
farm_10,farm_10_field_1,2025-05-04,58.2,initial,potato,16,0.0,0.0,sand,medium,16,pivot,irrigation_canal,22.0,1
farm_10,farm_10_field_1,2025-05-05,58.5,initial,potato,17,0.0,0.2,sand,medium,17,pivot,irrigation_canal,22.0,1
farm_10,farm_10_field_1,2025-05-06,53.1,initial,potato,18,0.0,1.0,sand,medium,18,pivot,irrigation_canal,22.0,1
farm_10,farm_10_field_1,2025-05-07,52.5,initial,potato,19,0.0,0.0,sand,medium,19,pivot,irrigation_canal,22.0,1
farm_10,farm_10_field_1,2025-05-08,48.1,initial,potato,20,0.0,0.0,sand,medium,20,pivot,irrigation_canal,22.0,1
farm_10,farm_10_field_1,2025-05-09,49.3,initial,potato,21,0.0,0.7,sand,medium,21,pivot,irrigation_canal,22.0,1
farm_10,farm_10_field_1,2025-05-10,46.9,initial,potato,22,0.0,0.1,sand,medium,22,pivot,irrigation_canal,22.0,1
farm_10,farm_10_field_1,2025-05-11,46.8,initial,potato,23,0.0,0.2,sand,medium,23,pivot,irrigation_canal,22.0,1
farm_10,farm_10_field_1,2025-05-12,39.6,initial,potato,24,0.0,0.0,sand,medium,24,pivot,irrigation_canal,22.0,1
farm_10,farm_10_field_1,2025-05-13,40.0,development,potato,25,0.0,0.5,sand,medium,25,pivot,irrigation_canal,22.0,2
farm_10,farm_10_field_1,2025-05-14,79.0,development,potato,1,30.0,0.0,sand,medium,26,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-05-15,78.5,development,potato,2,30.0,0.1,sand,medium,27,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-05-16,78.5,development,potato,3,30.0,0.0,sand,medium,28,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-05-17,78.5,development,potato,4,30.0,5.9,sand,medium,29,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-05-18,78.5,development,potato,5,30.0,0.0,sand,medium,30,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-05-19,78.5,development,potato,6,30.0,6.9,sand,medium,31,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-05-20,78.5,development,potato,7,30.0,0.0,sand,medium,32,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-05-21,78.5,development,potato,8,30.0,4.8,sand,medium,33,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-05-22,78.5,development,potato,9,30.0,0.0,sand,medium,34,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-05-23,72.2,development,potato,10,30.0,0.2,sand,medium,35,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-05-24,66.7,development,potato,11,30.0,0.6,sand,medium,36,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-05-25,61.1,development,potato,12,30.0,3.2,sand,medium,37,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-05-26,63.3,development,potato,13,30.0,0.0,sand,medium,38,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-05-27,57.1,development,potato,14,30.0,0.0,sand,medium,39,pivot,irrigation_canal,22.0,1
farm_10,farm_10_field_1,2025-05-28,58.1,development,potato,15,30.0,0.0,sand,medium,40,pivot,irrigation_canal,22.0,1
farm_10,farm_10_field_1,2025-05-29,46.2,development,potato,16,30.0,0.0,sand,medium,41,pivot,irrigation_canal,22.0,1
farm_10,farm_10_field_1,2025-05-30,54.0,development,potato,17,30.0,0.0,sand,medium,42,pivot,irrigation_canal,22.0,1
farm_10,farm_10_field_1,2025-05-31,43.3,development,potato,18,30.0,0.4,sand,medium,43,pivot,irrigation_canal,22.0,2
farm_10,farm_10_field_1,2025-06-01,81.5,development,potato,1,30.0,0.0,sand,medium,44,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-06-02,80.8,development,potato,2,30.0,0.2,sand,medium,45,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-06-03,74.6,development,potato,3,30.0,0.7,sand,medium,46,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-06-04,63.0,development,potato,4,30.0,0.3,sand,medium,47,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-06-05,63.1,development,potato,5,30.0,0.4,sand,medium,48,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-06-06,65.2,development,potato,6,30.0,0.0,sand,medium,49,pivot,irrigation_canal,22.0,1
farm_10,farm_10_field_1,2025-06-07,48.9,development,potato,7,30.0,17.0,sand,medium,50,pivot,irrigation_canal,22.0,1
farm_10,farm_10_field_1,2025-06-08,100.0,development,potato,1,25.5,17.2,sand,medium,51,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-06-09,99.3,development,potato,2,25.5,0.4,sand,medium,52,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-06-10,100.0,development,potato,3,25.5,0.0,sand,medium,53,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-06-11,100.0,development,potato,4,25.5,0.6,sand,medium,54,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-06-12,94.7,sensitive,potato,5,25.5,0.0,sand,medium,55,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-06-13,90.4,sensitive,potato,6,25.5,0.0,sand,medium,56,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-06-14,82.1,sensitive,potato,7,25.5,0.3,sand,medium,57,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-06-15,79.3,sensitive,potato,8,25.5,0.9,sand,medium,58,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-06-16,68.7,sensitive,potato,9,25.5,0.1,sand,medium,59,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-06-17,63.6,sensitive,potato,10,25.5,1.3,sand,medium,60,pivot,irrigation_canal,22.0,1
farm_10,farm_10_field_1,2025-06-18,62.5,sensitive,potato,11,25.5,20.7,sand,medium,61,pivot,irrigation_canal,22.0,1
farm_10,farm_10_field_1,2025-06-19,89.7,sensitive,potato,12,25.5,0.0,sand,medium,62,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-06-20,75.4,sensitive,potato,13,25.5,0.0,sand,medium,63,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-06-21,67.2,sensitive,potato,14,25.5,0.1,sand,medium,64,pivot,irrigation_canal,22.0,1
farm_10,farm_10_field_1,2025-06-22,62.9,sensitive,potato,15,25.5,0.0,sand,medium,65,pivot,irrigation_canal,22.0,1
farm_10,farm_10_field_1,2025-06-23,84.5,sensitive,potato,1,19.6,0.3,sand,medium,66,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-06-24,80.9,sensitive,potato,2,19.6,0.0,sand,medium,67,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-06-25,73.2,sensitive,potato,3,19.6,0.0,sand,medium,68,pivot,irrigation_canal,22.0,1
farm_10,farm_10_field_1,2025-06-26,64.3,sensitive,potato,4,19.6,0.3,sand,medium,69,pivot,irrigation_canal,22.0,1
farm_10,farm_10_field_1,2025-06-27,59.6,sensitive,potato,5,19.6,0.2,sand,medium,70,pivot,irrigation_canal,22.0,1
farm_10,farm_10_field_1,2025-06-28,53.4,sensitive,potato,6,19.6,2.9,sand,medium,71,pivot,irrigation_canal,22.0,2
farm_10,farm_10_field_1,2025-06-29,92.9,sensitive,potato,1,27.1,0.2,sand,medium,72,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-06-30,78.8,sensitive,potato,2,27.1,0.0,sand,medium,73,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-07-01,75.4,sensitive,potato,3,27.1,0.4,sand,medium,74,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-07-02,72.0,sensitive,potato,4,27.1,0.4,sand,medium,75,pivot,irrigation_canal,22.0,1
farm_10,farm_10_field_1,2025-07-03,56.6,sensitive,potato,5,27.1,0.3,sand,medium,76,pivot,irrigation_canal,22.0,1
farm_10,farm_10_field_1,2025-07-04,82.2,sensitive,potato,1,22.6,0.5,sand,medium,77,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-07-05,75.9,sensitive,potato,2,22.6,0.0,sand,medium,78,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-07-06,63.0,sensitive,potato,3,22.6,0.3,sand,medium,79,pivot,irrigation_canal,22.0,1
farm_10,farm_10_field_1,2025-07-07,51.6,sensitive,potato,4,22.6,0.0,sand,medium,80,pivot,irrigation_canal,22.0,1
farm_10,farm_10_field_1,2025-07-08,86.7,sensitive,potato,1,24.4,0.1,sand,medium,81,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-07-09,70.2,sensitive,potato,2,24.4,0.0,sand,medium,82,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-07-10,64.3,sensitive,potato,3,24.4,0.6,sand,medium,83,pivot,irrigation_canal,22.0,1
farm_10,farm_10_field_1,2025-07-11,56.9,sensitive,potato,4,24.4,0.2,sand,medium,84,pivot,irrigation_canal,22.0,1
farm_10,farm_10_field_1,2025-07-12,56.0,sensitive,potato,5,24.4,0.0,sand,medium,85,pivot,irrigation_canal,22.0,2
farm_10,farm_10_field_1,2025-07-13,79.7,sensitive,potato,1,28.9,0.1,sand,medium,86,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-07-14,75.6,sensitive,potato,2,28.9,0.0,sand,medium,87,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-07-15,68.0,sensitive,potato,3,28.9,0.5,sand,medium,88,pivot,irrigation_canal,22.0,1
farm_10,farm_10_field_1,2025-07-16,63.7,sensitive,potato,4,28.9,0.4,sand,medium,89,pivot,irrigation_canal,22.0,1
farm_10,farm_10_field_1,2025-07-17,87.1,sensitive,potato,1,20.4,0.4,sand,medium,90,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-07-18,77.4,sensitive,potato,2,20.4,2.1,sand,medium,91,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-07-19,74.2,sensitive,potato,3,20.4,9.2,sand,medium,92,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-07-20,79.4,sensitive,potato,4,20.4,0.0,sand,medium,93,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-07-21,72.7,sensitive,potato,5,20.4,0.0,sand,medium,94,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-07-22,65.0,sensitive,potato,6,20.4,0.0,sand,medium,95,pivot,irrigation_canal,22.0,1
farm_10,farm_10_field_1,2025-07-23,58.8,sensitive,potato,7,20.4,0.0,sand,medium,96,pivot,irrigation_canal,22.0,1
farm_10,farm_10_field_1,2025-07-24,55.8,sensitive,potato,8,20.4,0.0,sand,medium,97,pivot,irrigation_canal,22.0,2
farm_10,farm_10_field_1,2025-07-25,82.5,sensitive,potato,1,27.0,0.3,sand,medium,98,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-07-26,75.9,sensitive,potato,2,27.0,0.3,sand,medium,99,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-07-27,70.9,late,potato,3,27.0,1.9,sand,medium,100,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-07-28,69.6,late,potato,4,27.0,0.0,sand,medium,101,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-07-29,64.9,late,potato,5,27.0,6.2,sand,medium,102,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-07-30,64.4,late,potato,6,27.0,0.0,sand,medium,103,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-07-31,64.9,late,potato,7,27.0,0.2,sand,medium,104,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-08-01,56.7,late,potato,8,27.0,0.6,sand,medium,105,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-08-02,60.5,late,potato,9,27.0,0.0,sand,medium,106,pivot,irrigation_canal,22.0,0
farm_10,farm_10_field_1,2025-08-03,47.4,late,potato,10,27.0,0.0,sand,medium,107,pivot,irrigation_canal,22.0,1
farm_10,farm_10_field_1,2025-08-04,89.3,late,potato,1,29.1,1.5,sand,medium,108,pivot,irrigation_canal,22.0,0
