farm_id,field_id,date,soil_moisture_pct_nfk,growth_stage,crop_type,days_since_last_irrigation,previous_irrigation_mm,onfarm_rain_gauge_mm,soil_type,crop_variety_maturity,days_after_planting,irrigation_type,water_source,field_area_ha,irrigation_need
farm_3,farm_3_field_1,2025-04-28,86.3,initial,maize,0,0.0,0.2,loamy_sand,late,0,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-04-29,84.0,initial,maize,1,0.0,0.2,loamy_sand,late,1,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-04-30,81.9,initial,maize,2,0.0,0.8,loamy_sand,late,2,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-05-01,85.5,initial,maize,3,0.0,0.0,loamy_sand,late,3,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-05-02,81.7,initial,maize,4,0.0,0.0,loamy_sand,late,4,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-05-03,82.0,initial,maize,5,0.0,2.8,loamy_sand,late,5,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-05-04,82.7,initial,maize,6,0.0,0.0,loamy_sand,late,6,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-05-05,80.2,initial,maize,7,0.0,0.3,loamy_sand,late,7,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-05-06,82.6,initial,maize,8,0.0,0.0,loamy_sand,late,8,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-05-07,82.6,initial,maize,9,0.0,0.0,loamy_sand,late,9,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-05-08,82.6,initial,maize,10,0.0,0.0,loamy_sand,late,10,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-05-09,82.6,initial,maize,11,0.0,1.7,loamy_sand,late,11,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-05-10,82.6,initial,maize,12,0.0,0.4,loamy_sand,late,12,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-05-11,84.6,initial,maize,13,0.0,0.0,loamy_sand,late,13,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-05-12,79.3,initial,maize,14,0.0,0.0,loamy_sand,late,14,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-05-13,78.4,initial,maize,15,0.0,0.0,loamy_sand,late,15,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-05-14,75.3,initial,maize,16,0.0,0.0,loamy_sand,late,16,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-05-15,74.4,initial,maize,17,0.0,0.0,loamy_sand,late,17,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-05-16,71.1,initial,maize,18,0.0,0.0,loamy_sand,late,18,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-05-17,75.6,initial,maize,19,0.0,6.9,loamy_sand,late,19,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-05-18,83.6,initial,maize,20,0.0,0.0,loamy_sand,late,20,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-05-19,80.9,initial,maize,21,0.0,8.4,loamy_sand,late,21,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-05-20,88.1,initial,maize,22,0.0,0.0,loamy_sand,late,22,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-05-21,92.6,initial,maize,23,0.0,5.9,loamy_sand,late,23,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-05-22,90.8,initial,maize,24,0.0,0.2,loamy_sand,late,24,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-05-23,,initial,maize,25,0.0,0.0,loamy_sand,late,25,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-05-24,88.4,initial,maize,26,0.0,0.0,loamy_sand,late,26,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-05-25,90.7,initial,maize,27,0.0,3.8,loamy_sand,late,27,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-05-26,84.2,initial,maize,28,0.0,0.3,loamy_sand,late,28,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-05-27,95.0,initial,maize,29,0.0,0.0,loamy_sand,late,29,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-05-28,,initial,maize,30,0.0,0.0,loamy_sand,late,30,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-05-29,89.0,initial,maize,31,0.0,0.0,loamy_sand,late,31,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-05-30,85.2,initial,maize,32,0.0,0.0,loamy_sand,late,32,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-05-31,85.5,initial,maize,33,0.0,0.5,loamy_sand,late,33,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-06-01,87.2,development,maize,34,0.0,0.0,loamy_sand,late,34,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-06-02,79.0,development,maize,35,0.0,0.3,loamy_sand,late,35,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-06-03,79.2,development,maize,36,0.0,0.0,loamy_sand,late,36,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-06-04,74.3,development,maize,37,0.0,0.0,loamy_sand,late,37,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-06-05,77.2,development,maize,38,0.0,0.0,loamy_sand,late,38,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-06-06,77.1,development,maize,39,0.0,0.0,loamy_sand,late,39,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-06-07,65.5,development,maize,40,0.0,19.6,loamy_sand,late,40,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-06-08,87.5,development,maize,41,0.0,19.0,loamy_sand,late,41,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-06-09,98.0,development,maize,42,0.0,0.0,loamy_sand,late,42,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-06-10,99.8,development,maize,43,0.0,0.0,loamy_sand,late,43,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-06-11,94.2,development,maize,44,0.0,0.1,loamy_sand,late,44,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-06-12,95.4,development,maize,45,0.0,0.0,loamy_sand,late,45,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-06-13,86.9,development,maize,46,0.0,0.3,loamy_sand,late,46,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-06-14,88.1,development,maize,47,0.0,0.2,loamy_sand,late,47,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-06-15,80.6,development,maize,48,0.0,0.8,loamy_sand,late,48,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-06-16,84.6,development,maize,49,0.0,0.0,loamy_sand,late,49,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-06-17,79.7,development,maize,50,0.0,2.0,loamy_sand,late,50,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-06-18,72.7,development,maize,51,0.0,23.8,loamy_sand,late,51,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-06-19,99.2,development,maize,52,0.0,0.1,loamy_sand,late,52,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-06-20,96.9,development,maize,53,0.0,0.0,loamy_sand,late,53,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-06-21,97.5,development,maize,54,0.0,0.7,loamy_sand,late,54,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-06-22,95.2,development,maize,55,0.0,1.5,loamy_sand,late,55,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-06-23,95.4,development,maize,56,0.0,0.0,loamy_sand,late,56,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-06-24,94.8,development,maize,57,0.0,0.0,loamy_sand,late,57,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-06-25,79.9,development,maize,58,0.0,0.0,loamy_sand,late,58,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-06-26,87.7,development,maize,59,0.0,0.0,loamy_sand,late,59,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-06-27,79.4,development,maize,60,0.0,0.0,loamy_sand,late,60,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-06-28,80.9,development,maize,61,0.0,2.8,loamy_sand,late,61,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-06-29,80.8,development,maize,62,0.0,0.0,loamy_sand,late,62,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-06-30,80.8,development,maize,63,0.0,0.0,loamy_sand,late,63,pivot,river_pump,4.0,0
farm_3,farm_3_field_1,2025-07-01,80.8,development,maize,64,0.0,0.0,loamy_sand,late,64,pivot,river_pump,4.0,0
