farm_id,field_id,date,soil_moisture_pct_nfk,growth_stage,crop_type,days_since_last_irrigation,previous_irrigation_mm,onfarm_rain_gauge_mm,soil_type,crop_variety_maturity,days_after_planting,irrigation_type,water_source,field_area_ha,irrigation_need
farmer_1,farmer_1_field_1,2025-04-15,73.8,initial,potato,7,0.0,0.4,sand,medium,7,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-04-16,65.7,initial,potato,8,0.0,2.4,sand,medium,8,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-04-17,72.4,initial,potato,9,0.0,0.5,sand,medium,9,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-04-18,73.1,initial,potato,10,0.0,0.2,sand,medium,10,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-04-19,74.6,initial,potato,11,0.0,0.4,sand,medium,11,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-04-20,70.4,initial,potato,12,0.0,0.0,sand,medium,12,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-04-21,73.7,initial,potato,13,0.0,0.0,sand,medium,13,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-04-22,66.8,initial,potato,14,0.0,2.9,sand,medium,14,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-04-23,74.0,initial,potato,15,0.0,0.2,sand,medium,15,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-04-24,67.4,initial,potato,16,0.0,0.0,sand,medium,16,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-04-25,62.9,initial,potato,17,0.0,0.0,sand,medium,17,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-04-26,63.6,initial,potato,18,0.0,0.6,sand,medium,18,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-04-27,63.6,initial,potato,19,0.0,3.5,sand,medium,19,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-04-28,66.2,initial,potato,20,0.0,0.0,sand,medium,20,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-04-29,61.5,initial,potato,21,0.0,0.1,sand,medium,21,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-04-30,65.1,initial,potato,22,0.0,1.2,sand,medium,22,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-05-01,64.0,initial,potato,23,0.0,0.6,sand,medium,23,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-05-02,59.7,initial,potato,24,0.0,0.2,sand,medium,24,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-05-03,62.4,development,potato,25,0.0,1.9,sand,medium,25,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-05-04,59.7,development,potato,26,0.0,0.4,sand,medium,26,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-05-05,53.4,development,potato,27,0.0,0.5,sand,medium,27,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-05-06,59.2,development,potato,28,0.0,0.0,sand,medium,28,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-05-07,53.8,development,potato,29,0.0,0.6,sand,medium,29,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-05-08,51.0,development,potato,30,0.0,0.0,sand,medium,30,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-05-09,48.6,development,potato,31,0.0,0.3,sand,medium,31,drip,groundwater_well,11.5,1
farmer_1,farmer_1_field_1,2025-05-10,41.5,development,potato,32,0.0,0.2,sand,medium,32,drip,groundwater_well,11.5,1
farmer_1,farmer_1_field_1,2025-05-11,66.8,development,potato,1,18.0,0.0,sand,medium,33,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-05-12,66.4,development,potato,2,18.0,0.2,sand,medium,34,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-05-13,65.4,development,potato,3,18.0,0.0,sand,medium,35,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-05-14,60.5,development,potato,4,18.0,0.2,sand,medium,36,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-05-15,56.3,development,potato,5,18.0,0.0,sand,medium,37,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-05-16,49.2,development,potato,6,18.0,0.0,sand,medium,38,drip,groundwater_well,11.5,1
farmer_1,farmer_1_field_1,2025-05-17,46.6,development,potato,7,18.0,5.1,sand,medium,39,drip,groundwater_well,11.5,1
farmer_1,farmer_1_field_1,2025-05-18,76.9,development,potato,1,18.0,0.9,sand,medium,40,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-05-19,75.2,development,potato,2,18.0,6.6,sand,medium,41,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-05-20,79.6,development,potato,3,18.0,0.0,sand,medium,42,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-05-21,75.2,development,potato,4,18.0,3.8,sand,medium,43,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-05-22,73.6,development,potato,5,18.0,0.1,sand,medium,44,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-05-23,75.1,development,potato,6,18.0,0.0,sand,medium,45,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-05-24,76.0,development,potato,7,18.0,0.0,sand,medium,46,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-05-25,67.0,development,potato,8,18.0,2.8,sand,medium,47,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-05-26,69.1,development,potato,9,18.0,0.2,sand,medium,48,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-05-27,,development,potato,10,18.0,0.0,sand,medium,49,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-05-28,62.9,development,potato,11,18.0,0.3,sand,medium,50,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-05-29,53.6,development,potato,12,18.0,0.6,sand,medium,51,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-05-30,52.8,development,potato,13,18.0,0.2,sand,medium,52,drip,groundwater_well,11.5,1
farmer_1,farmer_1_field_1,2025-05-31,74.6,development,potato,1,18.0,0.0,sand,medium,53,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-06-01,65.9,development,potato,2,18.0,0.0,sand,medium,54,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-06-02,58.8,sensitive,potato,3,18.0,0.0,sand,medium,55,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-06-03,60.0,sensitive,potato,4,18.0,0.0,sand,medium,56,drip,groundwater_well,11.5,1
farmer_1,farmer_1_field_1,2025-06-04,71.9,sensitive,potato,1,17.0,0.8,sand,medium,57,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-06-05,68.1,sensitive,potato,2,17.0,0.0,sand,medium,58,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-06-06,64.6,sensitive,potato,3,17.0,0.4,sand,medium,59,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-06-07,53.9,sensitive,potato,4,17.0,14.4,sand,medium,60,drip,groundwater_well,11.5,1
farmer_1,farmer_1_field_1,2025-06-08,70.7,sensitive,potato,5,17.0,14.9,sand,medium,61,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-06-09,89.7,sensitive,potato,6,17.0,0.4,sand,medium,62,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-06-10,80.7,sensitive,potato,7,17.0,0.0,sand,medium,63,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-06-11,72.9,sensitive,potato,8,17.0,0.6,sand,medium,64,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-06-12,74.9,sensitive,potato,9,17.0,0.0,sand,medium,65,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-06-13,62.2,sensitive,potato,10,17.0,0.0,sand,medium,66,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-06-14,62.0,sensitive,potato,11,17.0,0.3,sand,medium,67,drip,groundwater_well,11.5,1
farmer_1,farmer_1_field_1,2025-06-15,74.2,sensitive,potato,1,15.9,0.1,sand,medium,68,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-06-16,69.4,sensitive,potato,2,15.9,0.1,sand,medium,69,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-06-17,,sensitive,potato,3,15.9,2.1,sand,medium,70,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-06-18,58.1,sensitive,potato,4,15.9,17.4,sand,medium,71,drip,groundwater_well,11.5,1
farmer_1,farmer_1_field_1,2025-06-19,100.0,sensitive,potato,1,15.0,0.0,sand,medium,72,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-06-20,89.2,sensitive,potato,2,15.0,0.4,sand,medium,73,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-06-21,87.5,sensitive,potato,3,15.0,0.0,sand,medium,74,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-06-22,83.1,sensitive,potato,4,15.0,0.5,sand,medium,75,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-06-23,72.6,sensitive,potato,5,15.0,0.0,sand,medium,76,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-06-24,67.2,sensitive,potato,6,15.0,0.0,sand,medium,77,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-06-25,63.4,sensitive,potato,7,15.0,0.4,sand,medium,78,drip,groundwater_well,11.5,1
farmer_1,farmer_1_field_1,2025-06-26,81.1,sensitive,potato,1,16.2,0.1,sand,medium,79,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-06-27,66.6,sensitive,potato,2,16.2,0.0,sand,medium,80,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-06-28,,sensitive,potato,3,16.2,2.1,sand,medium,81,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-06-29,61.2,sensitive,potato,4,16.2,0.2,sand,medium,82,drip,groundwater_well,11.5,1
farmer_1,farmer_1_field_1,2025-06-30,76.5,sensitive,potato,1,14.4,0.0,sand,medium,83,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-07-01,67.1,sensitive,potato,2,14.4,0.3,sand,medium,84,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-07-02,61.9,sensitive,potato,3,14.4,0.0,sand,medium,85,drip,groundwater_well,11.5,1
farmer_1,farmer_1_field_1,2025-07-03,71.3,sensitive,potato,1,14.4,0.7,sand,medium,86,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-07-04,65.6,sensitive,potato,2,14.4,0.0,sand,medium,87,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-07-05,57.1,sensitive,potato,3,14.4,0.1,sand,medium,88,drip,groundwater_well,11.5,1
farmer_1,farmer_1_field_1,2025-07-06,78.3,sensitive,potato,1,17.5,0.0,sand,medium,89,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-07-07,62.0,sensitive,potato,2,17.5,0.0,sand,medium,90,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-07-08,51.0,sensitive,potato,3,17.5,0.0,sand,medium,91,drip,groundwater_well,11.5,1
farmer_1,farmer_1_field_1,2025-07-09,46.9,sensitive,potato,4,17.5,0.0,sand,medium,92,drip,groundwater_well,11.5,2
farmer_1,farmer_1_field_1,2025-07-10,64.7,sensitive,potato,1,18.0,0.0,sand,medium,93,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-07-11,54.6,sensitive,potato,2,18.0,0.0,sand,medium,94,drip,groundwater_well,11.5,1
farmer_1,farmer_1_field_1,2025-07-12,44.8,sensitive,potato,3,18.0,0.5,sand,medium,95,drip,groundwater_well,11.5,1
farmer_1,farmer_1_field_1,2025-07-13,40.1,sensitive,potato,4,18.0,0.0,sand,medium,96,drip,groundwater_well,11.5,2
farmer_1,farmer_1_field_1,2025-07-14,64.2,sensitive,potato,1,18.0,0.1,sand,medium,97,drip,groundwater_well,11.5,1
farmer_1,farmer_1_field_1,2025-07-15,50.9,sensitive,potato,2,18.0,0.0,sand,medium,98,drip,groundwater_well,11.5,1
farmer_1,farmer_1_field_1,2025-07-16,71.8,sensitive,potato,1,18.0,0.0,sand,medium,99,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-07-17,67.8,late,potato,2,18.0,0.0,sand,medium,100,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-07-18,62.3,late,potato,3,18.0,1.8,sand,medium,101,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-07-19,59.3,late,potato,4,18.0,7.3,sand,medium,102,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-07-20,63.9,late,potato,5,18.0,0.7,sand,medium,103,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-07-21,62.6,late,potato,6,18.0,0.0,sand,medium,104,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-07-22,63.1,late,potato,7,18.0,0.7,sand,medium,105,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-07-23,52.8,late,potato,8,18.0,0.7,sand,medium,106,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-07-24,55.5,late,potato,9,18.0,0.5,sand,medium,107,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-07-25,46.4,late,potato,10,18.0,0.0,sand,medium,108,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-07-26,45.8,late,potato,11,18.0,0.0,sand,medium,109,drip,groundwater_well,11.5,1
farmer_1,farmer_1_field_1,2025-07-27,69.4,late,potato,1,18.0,2.3,sand,medium,110,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-07-28,61.9,late,potato,2,18.0,0.0,sand,medium,111,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-07-29,52.8,late,potato,3,18.0,5.1,sand,medium,112,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-07-30,59.0,late,potato,4,18.0,0.5,sand,medium,113,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-07-31,57.6,late,potato,5,18.0,0.0,sand,medium,114,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-08-01,49.9,late,potato,6,18.0,0.4,sand,medium,115,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-08-02,46.7,late,potato,7,18.0,0.0,sand,medium,116,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-08-03,43.9,late,potato,8,18.0,0.0,sand,medium,117,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-08-04,38.5,late,potato,9,18.0,0.9,sand,medium,118,drip,groundwater_well,11.5,1
farmer_1,farmer_1_field_1,2025-08-05,60.3,late,potato,1,18.0,0.1,sand,medium,119,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-08-06,57.4,late,potato,2,18.0,6.5,sand,medium,120,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-08-07,64.0,late,potato,3,18.0,0.0,sand,medium,121,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-08-08,55.9,late,potato,4,18.0,0.3,sand,medium,122,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-08-09,52.1,late,potato,5,18.0,0.5,sand,medium,123,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-08-10,51.5,late,potato,6,18.0,0.0,sand,medium,124,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-08-11,44.0,late,potato,7,18.0,1.6,sand,medium,125,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-08-12,47.6,late,potato,8,18.0,0.5,sand,medium,126,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-08-13,37.5,late,potato,9,18.0,0.0,sand,medium,127,drip,groundwater_well,11.5,1
farmer_1,farmer_1_field_1,2025-08-14,40.2,late,potato,10,18.0,0.0,sand,medium,128,drip,groundwater_well,11.5,1
farmer_1,farmer_1_field_1,2025-08-15,35.9,late,potato,11,18.0,0.0,sand,medium,129,drip,groundwater_well,11.5,1
farmer_1,farmer_1_field_1,2025-08-16,54.2,late,potato,1,18.0,0.1,sand,medium,130,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-08-17,49.6,late,potato,2,18.0,0.2,sand,medium,131,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-08-18,39.9,late,potato,3,18.0,0.0,sand,medium,132,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-08-19,44.3,late,potato,4,18.0,0.1,sand,medium,133,drip,groundwater_well,11.5,1
farmer_1,farmer_1_field_1,2025-08-20,44.6,late,potato,5,18.0,0.4,sand,medium,134,drip,groundwater_well,11.5,1
farmer_1,farmer_1_field_1,2025-08-21,36.8,late,potato,6,18.0,0.0,sand,medium,135,drip,groundwater_well,11.5,1
farmer_1,farmer_1_field_1,2025-08-22,30.1,late,potato,7,18.0,0.3,sand,medium,136,drip,groundwater_well,11.5,1
farmer_1,farmer_1_field_1,2025-08-23,26.2,late,potato,8,18.0,0.0,sand,medium,137,drip,groundwater_well,11.5,2
farmer_1,farmer_1_field_1,2025-08-24,51.4,late,potato,1,18.0,0.0,sand,medium,138,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-08-25,43.4,late,potato,2,18.0,0.0,sand,medium,139,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-08-26,37.6,late,potato,3,18.0,0.1,sand,medium,140,drip,groundwater_well,11.5,1
farmer_1,farmer_1_field_1,2025-08-27,63.5,late,potato,1,18.0,0.0,sand,medium,141,drip,groundwater_well,11.5,0
farmer_1,farmer_1_field_1,2025-08-28,60.9,late,potato,2,18.0,12.4,sand,medium,142,drip,groundwater_well,11.5,0
