farm_id,field_id,date,soil_moisture_pct_nfk,growth_stage,crop_type,days_since_last_irrigation,previous_irrigation_mm,onfarm_rain_gauge_mm,soil_type,crop_variety_maturity,days_after_planting,irrigation_type,water_source,field_area_ha,irrigation_need
farm_6,farm_6_field_1,2025-04-16,45.4,initial,sugar_beet,0,0.0,4.3,loam,late,0,pivot,irrigation_canal,10.4,0
farm_6,farm_6_field_1,2025-04-17,49.2,initial,sugar_beet,1,0.0,0.0,loam,late,1,pivot,irrigation_canal,10.4,0
farm_6,farm_6_field_1,2025-04-18,56.9,initial,sugar_beet,2,0.0,0.0,loam,late,2,pivot,irrigation_canal,10.4,0
farm_6,farm_6_field_1,2025-04-19,55.4,initial,sugar_beet,3,0.0,0.3,loam,late,3,pivot,irrigation_canal,10.4,0
farm_6,farm_6_field_1,2025-04-20,58.0,initial,sugar_beet,4,0.0,0.0,loam,late,4,pivot,irrigation_canal,10.4,0
farm_6,farm_6_field_1,2025-04-21,57.2,initial,sugar_beet,5,0.0,0.4,loam,late,5,pivot,irrigation_canal,10.4,0
farm_6,farm_6_field_1,2025-04-22,51.9,initial,sugar_beet,6,0.0,4.6,loam,late,6,pivot,irrigation_canal,10.4,0
farm_6,farm_6_field_1,2025-04-23,59.5,initial,sugar_beet,7,0.0,0.0,loam,late,7,pivot,irrigation_canal,10.4,0
farm_6,farm_6_field_1,2025-04-24,55.9,initial,sugar_beet,8,0.0,0.0,loam,late,8,pivot,irrigation_canal,10.4,0
farm_6,farm_6_field_1,2025-04-25,47.8,initial,sugar_beet,9,0.0,0.0,loam,late,9,pivot,irrigation_canal,10.4,0
farm_6,farm_6_field_1,2025-04-26,53.3,initial,sugar_beet,10,0.0,0.2,loam,late,10,pivot,irrigation_canal,10.4,0
farm_6,farm_6_field_1,2025-04-27,52.8,initial,sugar_beet,11,0.0,4.9,loam,late,11,pivot,irrigation_canal,10.4,0
farm_6,farm_6_field_1,2025-04-28,49.8,initial,sugar_beet,12,0.0,0.0,loam,late,12,pivot,irrigation_canal,10.4,0
farm_6,farm_6_field_1,2025-04-29,50.6,initial,sugar_beet,13,0.0,0.0,loam,late,13,pivot,irrigation_canal,10.4,0
farm_6,farm_6_field_1,2025-04-30,57.3,initial,sugar_beet,14,0.0,1.5,loam,late,14,pivot,irrigation_canal,10.4,0
farm_6,farm_6_field_1,2025-05-01,53.6,initial,sugar_beet,15,0.0,0.1,loam,late,15,pivot,irrigation_canal,10.4,0
farm_6,farm_6_field_1,2025-05-02,55.5,initial,sugar_beet,16,0.0,0.2,loam,late,16,pivot,irrigation_canal,10.4,0
farm_6,farm_6_field_1,2025-05-03,58.7,initial,sugar_beet,17,0.0,3.9,loam,late,17,pivot,irrigation_canal,10.4,0
farm_6,farm_6_field_1,2025-05-04,58.8,initial,sugar_beet,18,0.0,0.0,loam,late,18,pivot,irrigation_canal,10.4,0
farm_6,farm_6_field_1,2025-05-05,54.3,initial,sugar_beet,19,0.0,0.0,loam,late,19,pivot,irrigation_canal,10.4,0
farm_6,farm_6_field_1,2025-05-06,57.6,initial,sugar_beet,20,0.0,0.1,loam,late,20,pivot,irrigation_canal,10.4,0
