farm_id,field_id,date,soil_moisture_pct_nfk,growth_stage,crop_type,days_since_last_irrigation,previous_irrigation_mm,onfarm_rain_gauge_mm,soil_type,crop_variety_maturity,days_after_planting,irrigation_type,water_source,field_area_ha,irrigation_need
farm_9,farm_9_field_1,2025-04-17,65.1,initial,potato,0,0.0,0.0,loamy_sand,early,0,drip,groundwater_well,21.5,0
farm_9,farm_9_field_1,2025-04-18,69.8,initial,potato,1,0.0,0.5,loamy_sand,early,1,drip,groundwater_well,21.5,0
farm_9,farm_9_field_1,2025-04-19,70.9,initial,potato,2,0.0,0.0,loamy_sand,early,2,drip,groundwater_well,21.5,0
farm_9,farm_9_field_1,2025-04-20,66.1,initial,potato,3,0.0,0.7,loamy_sand,early,3,drip,groundwater_well,21.5,0
farm_9,farm_9_field_1,2025-04-21,61.7,initial,potato,4,0.0,0.5,loamy_sand,early,4,drip,groundwater_well,21.5,0
farm_9,farm_9_field_1,2025-04-22,65.9,initial,potato,5,0.0,5.0,loamy_sand,early,5,drip,groundwater_well,21.5,0
farm_9,farm_9_field_1,2025-04-23,69.7,initial,potato,6,0.0,0.0,loamy_sand,early,6,drip,groundwater_well,21.5,0
farm_9,farm_9_field_1,2025-04-24,60.4,initial,potato,7,0.0,0.3,loamy_sand,early,7,drip,groundwater_well,21.5,0
farm_9,farm_9_field_1,2025-04-25,63.9,initial,potato,8,0.0,0.1,loamy_sand,early,8,drip,groundwater_well,21.5,0
farm_9,farm_9_field_1,2025-04-26,69.8,initial,potato,9,0.0,0.0,loamy_sand,early,9,drip,groundwater_well,21.5,0
farm_9,farm_9_field_1,2025-04-27,61.8,initial,potato,10,0.0,6.2,loamy_sand,early,10,drip,groundwater_well,21.5,0
farm_9,farm_9_field_1,2025-04-28,63.5,initial,potato,11,0.0,0.3,loamy_sand,early,11,drip,groundwater_well,21.5,0
farm_9,farm_9_field_1,2025-04-29,70.2,initial,potato,12,0.0,0.0,loamy_sand,early,12,drip,groundwater_well,21.5,0
farm_9,farm_9_field_1,2025-04-30,73.8,initial,potato,13,0.0,0.9,loamy_sand,early,13,drip,groundwater_well,21.5,0
farm_9,farm_9_field_1,2025-05-01,61.0,initial,potato,14,0.0,0.0,loamy_sand,early,14,drip,groundwater_well,21.5,0
farm_9,farm_9_field_1,2025-05-02,65.3,initial,potato,15,0.0,0.2,loamy_sand,early,15,drip,groundwater_well,21.5,0
farm_9,farm_9_field_1,2025-05-03,62.8,initial,potato,16,0.0,3.3,loamy_sand,early,16,drip,groundwater_well,21.5,0
farm_9,farm_9_field_1,2025-05-04,56.6,initial,potato,17,0.0,0.3,loamy_sand,early,17,drip,groundwater_well,21.5,0
farm_9,farm_9_field_1,2025-05-05,64.7,initial,potato,18,0.0,0.0,loamy_sand,early,18,drip,groundwater_well,21.5,0
farm_9,farm_9_field_1,2025-05-06,66.4,initial,potato,19,0.0,0.0,loamy_sand,early,19,drip,groundwater_well,21.5,0
farm_9,farm_9_field_1,2025-05-07,59.1,initial,potato,20,0.0,0.4,loamy_sand,early,20,drip,groundwater_well,21.5,0
farm_9,farm_9_field_1,2025-05-08,65.1,development,potato,21,0.0,0.0,loamy_sand,early,21,drip,groundwater_well,21.5,0
